match_id,temporada,fecha,jornada,equipo_local,equipo_visitante,club_local_id,club_visitante_id,home_pts_avg_5,home_pts_conceded_avg_5,home_win_rate_5,away_pts_avg_5,away_pts_conceded_avg_5,away_win_rate_5,pts_diff_5,win_rate_diff_5,home_pts_avg_10,home_pts_conceded_avg_10,home_win_rate_10,away_pts_avg_10,away_pts_conceded_avg_10,away_win_rate_10,pts_diff_10,win_rate_diff_10,home_t3_pct_avg_5,home_t2_pct_avg_5,home_reb_avg_5,home_ast_avg_5,home_val_avg_5,away_t3_pct_avg_5,away_t2_pct_avg_5,away_reb_avg_5,away_ast_avg_5,away_val_avg_5,val_diff_5,home_streak_5,away_streak_5,h2h_home_wins,h2h_total,h2h_home_rate,is_home,target
102936,2021-22,2021-10-03 11:00:00+00:00,4,Gran Canaria,Joventut Badalona,5,8,80.4,80.6,0.8,84.0,83.8,0.6,-3.5999999999999943,0.20000000000000007,83.7,80.4,0.7,87.0,84.6,0.6,-3.299999999999997,0.09999999999999998,0.32262,0.5407400000000001,28.2,16.8,84.0,0.37736000000000003,0.5717800000000001,28.8,15.4,93.0,-9.0,3.0,1.0,2.0,2.0,1.0,1,1
102935,2021-22,2021-10-03 15:00:00+00:00,4,Surne Bilbao Basket,Barça,4,2,77.4,83.4,0.2,85.6,71.4,1.0,-8.199999999999989,-0.8,80.0,86.5,0.3,88.1,71.1,1.0,-8.099999999999994,-0.7,0.38058000000000003,0.50154,30.4,14.6,74.6,0.42966,0.5761200000000001,28.6,17.0,99.2,-24.60000000000001,-3.0,5.0,0.0,2.0,0.0,1,0
102934,2021-22,2021-10-03 16:30:00+00:00,4,Real Madrid,Lenovo Tenerife,9,28,80.0,67.6,1.0,82.4,81.8,0.6,-2.4000000000000057,0.4,84.2,75.0,0.9,82.5,79.4,0.6,1.7000000000000028,0.30000000000000004,0.30626000000000003,0.56434,35.8,14.8,89.0,0.34284,0.53994,29.6,17.6,89.4,-0.4000000000000057,5.0,1.0,2.0,2.0,1.0,1,1
102933,2021-22,2021-10-03 18:00:00+00:00,4,BAXI Manresa,Baskonia,10,3,85.6,80.4,0.6,74.0,76.6,0.4,11.599999999999994,0.19999999999999996,84.9,86.4,0.5,77.1,79.0,0.4,7.800000000000011,0.09999999999999998,0.33499999999999996,0.5445,35.2,20.8,94.4,0.22830000000000003,0.5667199999999999,34.8,15.8,82.0,12.400000000000006,1.0,-1.0,1.0,2.0,0.5,1,1
102877,2021-22,2021-10-05 18:30:00+00:00,6,Barça,Casademont Zaragoza,2,16,85.0,70.2,1.0,78.0,81.8,0.4,7.0,0.6,87.3,70.5,1.0,83.7,86.0,0.5,3.5999999999999943,0.5,0.38338,0.61168,29.4,15.4,99.4,0.26202000000000003,0.5111399999999999,31.6,13.2,78.6,20.80000000000001,5.0,-1.0,2.0,2.0,1.0,1,1
102912,2021-22,2021-10-09 16:00:00+00:00,5,Unicaja,Río Breogán,14,25,85.2,84.2,0.4,86.25,69.5,0.75,-1.0499999999999972,-0.35,84.1,83.2,0.5,86.25,69.5,0.75,-2.1500000000000057,-0.25,0.42142,0.5496,29.6,15.4,88.0,0.42464999999999997,0.5695,31.75,17.5,91.25,-3.25,-1.0,2.0,0.0,0.0,0.5,1,1
102913,2021-22,2021-10-09 16:00:00+00:00,5,Joventut Badalona,BAXI Manresa,8,10,78.4,82.2,0.4,82.2,77.2,0.6,-3.799999999999997,-0.19999999999999996,84.9,82.9,0.6,83.1,84.9,0.5,1.8000000000000114,0.09999999999999998,0.34324,0.5181600000000001,28.8,14.0,82.4,0.33398000000000005,0.54524,32.4,19.2,87.0,-4.599999999999994,-1.0,1.0,1.0,2.0,0.5,1,1
102892,2021-22,2021-10-09 18:45:00+00:00,5,Urbas Fuenlabrada,Hereda San Pablo Burgos,17,549,84.2,90.8,0.2,72.8,71.6,0.6,11.400000000000006,-0.39999999999999997,86.0,85.4,0.4,80.5,79.6,0.5,5.5,-0.09999999999999998,0.38570000000000004,0.46566,34.0,17.6,83.4,0.35541999999999996,0.48407999999999995,37.0,15.4,72.6,10.800000000000011,-3.0,1.0,2.0,2.0,1.0,1,0
102911,2021-22,2021-10-09 18:45:00+00:00,5,Lenovo Tenerife,Casademont Zaragoza,28,16,79.6,87.0,0.4,77.0,78.8,0.4,2.5999999999999943,0.0,82.3,81.9,0.5,80.2,84.1,0.4,2.0999999999999943,0.09999999999999998,0.36512,0.5199400000000001,28.0,15.6,81.2,0.31202,0.52114,31.0,13.2,81.6,-0.3999999999999915,-1.0,-1.0,2.0,2.0,1.0,1,1
102889,2021-22,2021-10-10 10:30:00+00:00,5,UCAM Murcia,Surne Bilbao Basket,12,4,85.4,77.8,0.6,79.2,86.2,0.2,6.200000000000003,0.39999999999999997,81.4,78.7,0.5,80.1,86.3,0.3,1.3000000000000114,0.2,0.38004,0.54044,34.8,16.0,90.0,0.39724,0.52532,29.6,14.6,79.0,11.0,1.0,-3.0,1.0,2.0,0.5,1,1
102890,2021-22,2021-10-10 10:30:00+00:00,5,MoraBanc Andorra,Gran Canaria,22,5,81.2,86.2,0.2,78.8,77.6,0.8,2.4000000000000057,-0.6000000000000001,84.0,84.3,0.5,83.3,78.6,0.8,0.7000000000000028,-0.30000000000000004,0.34788,0.46012,33.4,16.8,82.2,0.3241,0.5074,30.8,17.2,85.8,-3.5999999999999943,-3.0,3.0,2.0,2.0,1.0,1,1
102888,2021-22,2021-10-10 15:00:00+00:00,5,Coosur Real Betis,Barça,15,2,73.2,92.6,0.2,81.0,68.4,1.0,-7.799999999999997,-0.8,75.2,92.5,0.3,85.2,67.9,1.0,-10.0,-0.7,0.28916,0.50112,29.4,13.4,66.2,0.37276,0.58768,30.2,15.6,93.6,-27.39999999999999,-3.0,5.0,0.0,2.0,0.0,1,0
102887,2021-22,2021-10-10 16:30:00+00:00,5,Valencia Basket,Real Madrid,13,9,82.8,75.6,0.6,83.2,71.2,1.0,-0.4000000000000057,-0.4,85.8,78.4,0.7,84.4,75.1,0.9,1.3999999999999915,-0.20000000000000007,0.36419999999999997,0.5545800000000001,31.0,19.2,85.8,0.31016,0.5822799999999999,34.6,15.6,93.2,-7.400000000000006,1.0,5.0,1.0,2.0,0.5,1,0
102886,2021-22,2021-10-10 18:00:00+00:00,5,Baskonia,Monbus Obradoiro,3,57,72.6,74.0,0.4,82.0,84.8,0.4,-9.400000000000006,0.0,74.2,77.2,0.3,82.0,80.5,0.4,-7.799999999999997,-0.10000000000000003,0.28544,0.5470200000000001,34.2,15.6,78.4,0.38822,0.52956,32.0,15.8,84.4,-6.0,-1.0,-1.0,2.0,2.0,1.0,1,1
102884,2021-22,2021-10-16 16:00:00+00:00,6,Monbus Obradoiro,UCAM Murcia,57,12,80.6,86.4,0.4,85.6,81.6,0.6,-5.0,-0.19999999999999996,80.3,80.8,0.4,84.0,79.4,0.6,-3.700000000000003,-0.19999999999999996,0.32482,0.54568,30.4,15.2,79.4,0.40144,0.5260800000000001,30.6,15.4,86.0,-6.599999999999994,-1.0,1.0,0.0,2.0,0.0,1,0
102885,2021-22,2021-10-16 16:00:00+00:00,6,Joventut Badalona,MoraBanc Andorra,8,22,84.8,75.6,0.6,78.2,86.2,0.2,6.599999999999994,0.39999999999999997,86.4,80.5,0.6,84.2,84.3,0.5,2.200000000000003,0.09999999999999998,0.42000000000000004,0.53444,31.2,14.8,92.0,0.31406,0.4754999999999999,31.0,16.4,75.6,16.400000000000006,1.0,-3.0,2.0,2.0,1.0,1,0
102882,2021-22,2021-10-16 18:45:00+00:00,6,Hereda San Pablo Burgos,Valencia Basket,549,13,75.4,74.4,0.6,79.4,79.0,0.4,-4.0,0.19999999999999996,80.6,78.9,0.6,83.8,78.7,0.6,-3.200000000000003,0.0,0.34896000000000005,0.51936,37.0,15.4,77.2,0.34896000000000005,0.52356,30.6,17.8,76.8,0.4000000000000057,1.0,-1.0,1.0,2.0,0.5,1,0
102883,2021-22,2021-10-16 18:45:00+00:00,6,BAXI Manresa,Unicaja,10,14,80.2,84.6,0.4,81.6,77.8,0.6,-1.3999999999999915,-0.19999999999999996,80.3,85.7,0.5,81.1,80.3,0.5,-0.7999999999999972,0.0,0.3146,0.52128,31.0,16.2,79.8,0.40808,0.5567599999999999,29.4,14.2,85.2,-5.400000000000006,-1.0,1.0,2.0,2.0,1.0,1,1
102881,2021-22,2021-10-17 10:30:00+00:00,6,Surne Bilbao Basket,Urbas Fuenlabrada,4,17,77.8,90.0,0.0,87.2,90.8,0.2,-9.400000000000006,-0.2,79.8,85.6,0.3,86.4,86.4,0.3,-6.6000000000000085,0.0,0.38472,0.5060399999999999,28.8,14.4,77.4,0.41997999999999996,0.4481,34.4,18.6,87.4,-10.0,-5.0,-3.0,2.0,2.0,1.0,1,1
102880,2021-22,2021-10-17 11:00:00+00:00,6,Gran Canaria,Coosur Real Betis,5,15,78.2,81.2,0.6,71.6,93.4,0.2,6.6000000000000085,0.39999999999999997,82.1,79.9,0.7,72.5,91.6,0.2,9.599999999999994,0.49999999999999994,0.29268,0.4983000000000001,30.0,16.6,81.4,0.26959999999999995,0.48236000000000007,29.2,13.0,64.8,16.60000000000001,1.0,-3.0,2.0,2.0,1.0,1,1
102879,2021-22,2021-10-17 15:00:00+00:00,6,Río Breogán,Real Madrid,25,9,81.8,70.0,0.6,82.6,69.0,1.0,-0.7999999999999972,-0.4,81.8,70.0,0.6,83.6,73.8,0.9,-1.7999999999999972,-0.30000000000000004,0.40637999999999996,0.5456000000000001,31.4,17.0,85.4,0.3207,0.57334,34.2,15.8,93.4,-8.0,1.0,5.0,0.0,0.0,0.5,1,0
102878,2021-22,2021-10-17 16:30:00+00:00,6,Baskonia,Lenovo Tenerife,3,28,77.2,73.8,0.6,83.2,80.8,0.6,-6.0,0.0,75.0,74.8,0.4,82.7,81.7,0.5,-7.700000000000003,-0.09999999999999998,0.38404,0.55518,32.8,16.2,83.4,0.38122,0.56802,28.0,18.2,91.0,-7.599999999999994,1.0,1.0,2.0,2.0,1.0,1,0
102876,2021-22,2021-10-23 16:00:00+00:00,7,Casademont Zaragoza,Río Breogán,16,25,70.4,78.6,0.2,77.6,71.2,0.4,-7.199999999999989,-0.2,76.6,85.3,0.3,80.0,71.5,0.5,-3.4000000000000057,-0.2,0.27186,0.5222800000000001,30.0,12.6,70.8,0.37439999999999996,0.5429,30.6,16.8,81.0,-10.200000000000003,-3.0,-1.0,0.0,0.0,0.5,1,1
102891,2021-22,2021-10-23 16:00:00+00:00,7,Coosur Real Betis,Monbus Obradoiro,15,57,65.2,92.6,0.0,78.8,89.0,0.4,-13.599999999999994,-0.4,71.8,91.5,0.2,79.4,86.1,0.3,-7.6000000000000085,-0.09999999999999998,0.27492,0.4560400000000001,25.6,12.4,53.4,0.28384,0.5409200000000001,31.0,13.6,76.4,-23.000000000000007,-5.0,-1.0,1.0,2.0,0.5,1,0
102893,2021-22,2021-10-23 18:45:00+00:00,7,Lenovo Tenerife,Joventut Badalona,28,8,82.8,75.4,0.8,82.4,75.6,0.4,0.3999999999999915,0.4,81.3,79.2,0.6,84.1,81.6,0.5,-2.799999999999997,0.09999999999999998,0.40076,0.5284800000000001,27.8,18.6,88.6,0.39408000000000004,0.49934,32.4,14.4,86.8,1.7999999999999972,3.0,-1.0,1.0,2.0,0.5,1,0
102910,2021-22,2021-10-23 18:45:00+00:00,7,MoraBanc Andorra,Valencia Basket,22,13,74.4,80.4,0.4,79.8,77.6,0.6,-5.3999999999999915,-0.19999999999999996,83.5,83.5,0.5,82.7,78.6,0.6,0.7999999999999972,-0.09999999999999998,0.3747,0.4471399999999999,31.2,15.6,71.8,0.35734000000000005,0.52696,32.4,17.8,82.2,-10.400000000000006,-1.0,1.0,1.0,2.0,0.5,1,0
102894,2021-22,2021-10-24 10:30:00+00:00,7,Real Madrid,Gran Canaria,9,5,84.4,70.6,1.0,78.6,77.8,0.6,5.800000000000011,0.4,82.5,73.3,0.9,82.4,78.8,0.7,0.09999999999999432,0.20000000000000007,0.34715999999999997,0.60144,33.6,16.6,95.8,0.32386,0.49670000000000003,29.6,17.2,82.8,13.0,5.0,1.0,2.0,2.0,1.0,1,0
102909,2021-22,2021-10-24 10:30:00+00:00,7,Urbas Fuenlabrada,BAXI Manresa,17,10,85.8,89.4,0.2,79.0,79.8,0.6,6.799999999999997,-0.39999999999999997,84.6,88.4,0.2,78.6,83.0,0.5,6.0,-0.3,0.45028000000000007,0.46088000000000007,34.2,18.4,86.8,0.29642,0.5250400000000001,30.8,14.8,77.2,9.599999999999994,-3.0,1.0,0.0,2.0,0.0,1,1
102908,2021-22,2021-10-24 15:00:00+00:00,7,Surne Bilbao Basket,Hereda San Pablo Burgos,4,549,79.0,89.0,0.2,75.8,74.2,0.6,3.200000000000003,-0.39999999999999997,81.2,84.4,0.4,79.7,77.5,0.6,1.5,-0.19999999999999996,0.37776,0.49585999999999997,29.2,13.2,78.6,0.32038,0.5365599999999999,37.2,16.2,80.6,-2.0,-3.0,1.0,1.0,2.0,0.5,1,1
102907,2021-22,2021-10-24 16:30:00+00:00,7,Unicaja,Barça,14,2,78.2,79.0,0.4,79.6,65.0,1.0,-1.3999999999999915,-0.6,81.7,80.7,0.5,85.1,67.7,1.0,-3.3999999999999915,-0.5,0.36764,0.5490999999999999,29.0,13.4,78.8,0.38276,0.57866,31.4,15.2,90.2,-11.400000000000006,-1.0,5.0,0.0,2.0,0.0,1,0
102906,2021-22,2021-10-24 18:00:00+00:00,7,UCAM Murcia,Bitci Baskonia,12,3,90.8,78.6,0.8,75.8,74.6,0.4,15.0,0.4,86.3,77.3,0.7,74.4,74.0,0.4,11.899999999999991,0.29999999999999993,0.42658000000000007,0.5260800000000001,32.0,14.6,94.2,0.37256,0.57286,32.6,16.8,81.4,12.799999999999997,3.0,-1.0,2.0,2.0,1.0,1,1
102904,2021-22,2021-10-30 16:00:00+00:00,8,MoraBanc Andorra,Unicaja,22,14,77.8,78.4,0.4,76.4,76.6,0.4,1.3999999999999915,0.0,81.8,82.6,0.4,80.5,79.0,0.5,1.2999999999999972,-0.09999999999999998,0.36804000000000003,0.52166,32.0,15.8,78.4,0.34384000000000003,0.52566,28.0,12.8,76.4,2.0,-1.0,-1.0,1.0,2.0,0.5,1,1
102905,2021-22,2021-10-30 16:00:00+00:00,8,Monbus Obradoiro,Lenovo Tenerife,57,28,77.6,86.0,0.4,79.8,74.8,0.6,-2.200000000000003,-0.19999999999999996,81.1,86.1,0.4,78.7,80.2,0.5,2.3999999999999915,-0.09999999999999998,0.28924000000000005,0.51246,32.0,13.2,72.8,0.4067,0.5402,27.8,19.8,87.6,-14.799999999999997,-1.0,1.0,0.0,2.0,0.0,1,0
102902,2021-22,2021-10-30 18:45:00+00:00,8,Joventut Badalona,Hereda San Pablo Burgos,8,549,80.0,71.4,0.6,79.6,74.2,0.6,0.4000000000000057,0.0,82.7,78.6,0.6,78.3,78.5,0.5,4.400000000000006,0.09999999999999998,0.38498,0.48188000000000003,34.2,14.8,85.6,0.38068,0.5063,37.4,14.8,84.2,1.3999999999999915,1.0,1.0,0.0,2.0,0.0,1,1
102903,2021-22,2021-10-30 18:45:00+00:00,8,Gran Canaria,Casademont Zaragoza,5,16,80.8,75.4,0.8,66.2,78.4,0.2,14.599999999999994,0.6000000000000001,81.8,77.2,0.8,74.6,83.9,0.3,7.200000000000003,0.5,0.3322,0.51926,31.0,17.8,86.2,0.26204,0.49564,29.4,13.2,65.0,21.200000000000003,3.0,-3.0,1.0,2.0,0.5,1,1
102900,2021-22,2021-10-31 11:30:00+00:00,8,Valencia Basket,Coosur Real Betis,13,15,77.2,78.8,0.6,67.2,92.4,0.0,10.0,0.6,80.3,77.2,0.6,70.8,93.2,0.1,9.5,0.5,0.34038,0.5103,31.2,15.4,76.6,0.28622000000000003,0.4723400000000001,25.2,12.4,60.0,16.599999999999994,1.0,-5.0,1.0,2.0,0.5,1,0
102901,2021-22,2021-10-31 11:30:00+00:00,8,Barça,Urbas Fuenlabrada,2,17,78.2,66.8,1.0,86.6,86.8,0.4,-8.399999999999991,0.6,85.0,68.0,1.0,86.5,88.1,0.3,-1.5,0.7,0.32276000000000005,0.5912000000000001,30.4,14.0,83.4,0.43956,0.48179999999999995,34.6,19.8,89.2,-5.799999999999997,5.0,-1.0,2.0,2.0,1.0,1,1
102899,2021-22,2021-10-31 16:00:00+00:00,8,Río Breogán,UCAM Murcia,25,12,75.2,74.6,0.2,89.2,81.2,0.8,-14.0,-0.6000000000000001,79.28571428571429,72.57142857142857,0.42857142857142855,86.2,78.4,0.7,-6.914285714285711,-0.2714285714285714,0.3498,0.50102,32.4,16.4,76.0,0.40562,0.54084,29.4,14.4,88.2,-12.200000000000003,-3.0,3.0,0.0,0.0,0.5,1,1
102898,2021-22,2021-10-31 17:30:00+00:00,8,Bitci Baskonia,Real Madrid,3,9,72.6,73.4,0.2,81.2,74.0,0.8,-8.600000000000009,-0.6000000000000001,74.2,75.7,0.3,79.7,71.9,0.8,-5.5,-0.5,0.39196,0.55488,30.8,15.6,77.2,0.33722,0.56614,32.8,16.0,90.2,-13.0,-3.0,3.0,0.0,2.0,0.0,1,0
102897,2021-22,2021-10-31 19:00:00+00:00,8,BAXI Manresa,Surne Bilbao Basket,10,4,81.6,80.0,0.6,81.2,85.2,0.4,0.3999999999999915,0.19999999999999996,80.0,82.4,0.5,81.2,84.3,0.4,-1.2000000000000028,0.09999999999999998,0.3043,0.53826,33.4,14.8,81.4,0.39405999999999997,0.5053799999999999,30.6,13.6,83.6,-2.1999999999999886,1.0,-1.0,2.0,2.0,1.0,1,1
102895,2021-22,2021-11-06 17:00:00+00:00,9,UCAM Murcia,Urbas Fuenlabrada,12,17,88.8,82.8,0.6,82.2,87.0,0.2,6.599999999999994,0.39999999999999997,87.5,79.9,0.7,85.2,87.3,0.3,2.299999999999997,0.39999999999999997,0.36768,0.55852,30.2,14.8,86.4,0.39882,0.48340000000000005,33.0,19.4,84.0,2.4000000000000057,1.0,-3.0,2.0,2.0,1.0,1,1
102896,2021-22,2021-11-06 17:00:00+00:00,9,Río Breogán,Gran Canaria,25,5,80.2,76.8,0.4,80.6,74.8,0.8,-0.3999999999999915,-0.4,81.125,74.625,0.5,80.5,77.7,0.8,0.625,-0.30000000000000004,0.36428,0.51938,33.2,16.6,84.2,0.3702,0.50642,30.8,16.6,83.2,1.0,-1.0,3.0,0.0,0.0,0.5,1,1
102951,2021-22,2021-11-06 19:45:00+00:00,9,Valencia Basket,Joventut Badalona,13,8,76.2,77.4,0.6,82.0,72.2,0.6,-5.799999999999997,0.0,80.5,78.7,0.5,83.0,78.0,0.6,-2.5,-0.09999999999999998,0.27762000000000003,0.53686,31.2,14.8,80.0,0.41498,0.4842000000000001,32.8,14.4,88.8,-8.799999999999997,1.0,1.0,1.0,2.0,0.5,1,1
102940,2021-22,2021-11-06 19:45:00+00:00,9,Hereda San Pablo Burgos,BAXI Manresa,549,10,77.6,79.8,0.4,77.8,83.0,0.6,-0.20000000000000284,-0.19999999999999996,75.9,76.9,0.5,81.7,81.7,0.6,-5.799999999999997,-0.09999999999999998,0.36162,0.47472000000000003,36.4,14.0,79.2,0.29198,0.49076000000000003,32.8,14.0,72.8,6.400000000000006,-1.0,1.0,2.0,2.0,1.0,1,0
103017,2021-22,2021-11-07 11:30:00+00:00,9,Monbus Obradoiro,Barça,57,2,80.2,87.2,0.4,78.4,66.8,1.0,1.7999999999999972,-0.6,79.8,86.2,0.3,82.0,69.1,1.0,-2.200000000000003,-0.7,0.32866,0.5072,29.6,13.6,75.4,0.33738,0.5910000000000001,31.2,13.4,80.4,-5.0,-1.0,5.0,0.0,2.0,0.0,1,0
102952,2021-22,2021-11-07 12:00:00+00:00,9,Lenovo Tenerife,MoraBanc Andorra,28,22,78.8,75.2,0.6,78.8,75.0,0.6,0.0,0.0,80.6,78.5,0.6,82.2,82.4,0.4,-1.6000000000000085,0.19999999999999996,0.38764000000000004,0.5460800000000001,28.2,18.6,86.0,0.40098,0.5334199999999999,33.6,15.8,82.6,3.4000000000000057,1.0,1.0,2.0,2.0,1.0,1,1
103005,2021-22,2021-11-07 16:00:00+00:00,9,Casademont Zaragoza,Coosur Real Betis,16,15,70.6,79.2,0.2,71.2,87.4,0.2,-0.6000000000000085,0.0,73.3,82.0,0.3,73.4,90.4,0.2,-0.10000000000000853,0.09999999999999998,0.28998,0.52102,30.2,12.6,67.4,0.32955999999999996,0.4675200000000001,26.8,13.2,68.0,-0.5999999999999943,-3.0,-3.0,2.0,2.0,1.0,1,1
103004,2021-22,2021-11-07 17:30:00+00:00,9,Bitci Baskonia,Unicaja,3,14,73.4,75.6,0.2,75.4,77.2,0.4,-2.0,-0.2,73.7,76.1,0.3,80.0,80.3,0.4,-6.299999999999997,-0.10000000000000003,0.42812,0.52156,30.0,15.2,77.6,0.32875999999999994,0.50492,27.8,12.2,74.4,3.1999999999999886,-3.0,-1.0,1.0,2.0,0.5,1,1
103003,2021-22,2021-11-07 19:00:00+00:00,9,Real Madrid,Surne Bilbao Basket,9,4,82.2,73.4,0.8,81.2,84.8,0.4,1.0,0.4,81.1,70.5,0.9,79.3,84.1,0.3,1.7999999999999972,0.6000000000000001,0.35124,0.5804199999999999,34.2,18.2,92.8,0.39116,0.51364,32.2,13.4,83.8,9.0,3.0,-1.0,2.0,2.0,1.0,1,1
103001,2021-22,2021-11-13 17:00:00+00:00,10,MoraBanc Andorra,UCAM Murcia,22,12,78.8,74.6,0.6,92.8,81.2,0.8,-14.0,-0.20000000000000007,80.0,80.4,0.4,89.1,79.5,0.7,-9.099999999999994,-0.29999999999999993,0.40724,0.5381799999999999,31.8,14.8,83.4,0.35936,0.5798,30.8,17.8,98.4,-15.0,1.0,3.0,2.0,2.0,1.0,1,1
103002,2021-22,2021-11-13 17:00:00+00:00,10,Joventut Badalona,Casademont Zaragoza,8,16,81.8,69.6,0.6,73.0,78.4,0.4,8.799999999999997,0.19999999999999996,80.1,75.9,0.5,75.5,80.1,0.4,4.599999999999994,0.09999999999999998,0.42164,0.49269999999999997,32.8,14.6,89.4,0.35362,0.5378200000000001,29.2,12.6,70.6,18.80000000000001,1.0,-1.0,2.0,2.0,1.0,1,1
103000,2021-22,2021-11-13 19:45:00+00:00,10,Gran Canaria,Bitci Baskonia,5,3,77.0,75.8,0.6,78.4,78.6,0.4,-1.4000000000000057,0.19999999999999996,77.9,76.7,0.7,75.5,76.3,0.4,2.4000000000000057,0.29999999999999993,0.34058,0.4875,29.4,15.4,74.6,0.42176,0.52234,30.6,15.8,84.4,-9.800000000000011,1.0,-1.0,1.0,2.0,0.5,1,1
102999,2021-22,2021-11-13 19:45:00+00:00,10,Unicaja,Hereda San Pablo Burgos,14,549,76.4,79.8,0.2,77.8,83.8,0.2,-1.3999999999999915,0.0,80.8,82.0,0.3,75.3,77.7,0.4,5.5,-0.10000000000000003,0.36579999999999996,0.50936,28.0,14.6,76.4,0.35384000000000004,0.4542400000000001,36.0,14.4,75.4,1.0,-3.0,-3.0,0.0,2.0,0.0,1,1
102997,2021-22,2021-11-14 11:30:00+00:00,10,Urbas Fuenlabrada,Real Madrid,17,9,81.2,88.2,0.2,84.0,70.2,0.8,-2.799999999999997,-0.6000000000000001,82.7,89.5,0.2,83.6,70.7,0.9,-0.8999999999999915,-0.7,0.36998000000000003,0.5069000000000001,33.6,18.6,81.6,0.39584,0.5624800000000001,33.8,19.2,95.6,-14.0,-3.0,3.0,0.0,2.0,0.0,1,0
102998,2021-22,2021-11-14 11:30:00+00:00,10,Surne Bilbao Basket,Monbus Obradoiro,4,57,79.8,87.0,0.4,74.4,86.8,0.2,5.3999999999999915,0.2,79.5,86.6,0.3,78.2,85.8,0.3,1.2999999999999972,0.0,0.3545,0.51456,34.0,13.4,81.4,0.29446,0.50434,28.0,12.4,65.2,16.200000000000003,-1.0,-3.0,1.0,2.0,0.5,1,1
102994,2021-22,2021-11-14 16:00:00+00:00,10,Coosur Real Betis,Lenovo Tenerife,15,28,72.6,84.4,0.2,79.2,72.0,0.8,-6.6000000000000085,-0.6000000000000001,72.9,88.5,0.2,79.4,79.5,0.6,-6.5,-0.39999999999999997,0.33126,0.4945000000000001,27.6,13.6,72.4,0.35728,0.5694,29.2,19.0,87.0,-14.599999999999994,-3.0,3.0,0.0,2.0,0.0,1,0
102995,2021-22,2021-11-14 17:30:00+00:00,10,Barça,Valencia Basket,2,13,77.4,66.0,1.0,75.2,77.4,0.6,2.200000000000003,0.4,81.2,68.1,1.0,79.0,76.5,0.6,2.200000000000003,0.4,0.35652,0.5586800000000001,33.2,14.2,82.2,0.29154,0.5102399999999999,33.6,14.8,79.6,2.6000000000000085,5.0,1.0,1.0,2.0,0.5,1,0
102996,2021-22,2021-11-14 19:00:00+00:00,10,BAXI Manresa,Río Breogán,10,25,81.0,86.0,0.6,76.0,77.0,0.4,5.0,0.19999999999999996,81.6,81.6,0.6,80.55555555555556,73.66666666666667,0.5555555555555556,1.0444444444444372,0.0444444444444444,0.32218,0.49463999999999997,32.8,14.2,78.2,0.35118,0.48478000000000004,33.6,15.4,77.8,0.4000000000000057,1.0,-1.0,0.0,0.0,0.5,1,1
102992,2021-22,2021-11-20 17:00:00+00:00,11,Unicaja,Urbas Fuenlabrada,14,17,79.8,82.6,0.2,80.0,86.6,0.2,-0.20000000000000284,0.0,80.7,80.2,0.4,83.6,88.7,0.2,-2.8999999999999915,0.2,0.39913999999999994,0.5124000000000001,27.4,16.4,80.8,0.36869999999999997,0.52112,33.0,18.6,80.0,0.7999999999999972,-3.0,-3.0,1.0,2.0,0.5,1,1
102993,2021-22,2021-11-20 17:00:00+00:00,11,Monbus Obradoiro,Casademont Zaragoza,57,16,75.6,84.6,0.2,76.0,80.0,0.4,-0.4000000000000057,-0.2,78.1,85.5,0.3,76.5,79.4,0.4,1.5999999999999943,-0.10000000000000003,0.29697999999999997,0.504,30.8,12.8,69.4,0.36678,0.5441,29.6,13.2,70.8,-1.3999999999999915,-3.0,-1.0,1.0,2.0,0.5,1,1
103006,2021-22,2021-11-20 19:45:00+00:00,11,Valencia Basket,Surne Bilbao Basket,13,4,76.8,74.6,0.8,78.4,83.8,0.6,-1.6000000000000085,0.20000000000000007,78.1,76.8,0.6,78.1,86.9,0.3,0.0,0.3,0.29336,0.56082,33.0,15.2,83.8,0.35224,0.48516000000000004,34.2,11.8,77.6,6.200000000000003,3.0,1.0,2.0,2.0,1.0,1,1
102991,2021-22,2021-11-20 19:45:00+00:00,11,Lenovo Tenerife,Gran Canaria,28,5,77.4,73.4,0.8,79.4,73.8,0.8,-2.0,0.0,80.3,77.1,0.7,78.8,77.5,0.7,1.5,0.0,0.36024,0.53606,29.4,17.2,82.6,0.40058,0.48801999999999995,29.6,15.6,79.8,2.799999999999997,3.0,3.0,2.0,2.0,1.0,1,1
103007,2021-22,2021-11-21 11:30:00+00:00,11,Real Madrid,Coosur Real Betis,9,15,83.0,71.4,0.8,74.8,85.0,0.2,8.200000000000003,0.6000000000000001,82.8,70.2,0.9,73.2,89.2,0.2,9.599999999999994,0.7,0.39,0.54856,34.2,19.6,95.2,0.34682,0.5313200000000001,28.4,13.0,72.0,23.200000000000003,3.0,-3.0,2.0,2.0,1.0,1,1
103009,2021-22,2021-11-21 16:00:00+00:00,11,Bitci Baskonia,MoraBanc Andorra,3,22,75.6,81.2,0.2,79.4,78.2,0.6,-3.8000000000000114,-0.39999999999999997,76.4,77.5,0.4,78.8,82.2,0.4,-2.3999999999999915,0.0,0.38678,0.48142000000000007,29.6,15.0,78.0,0.39538,0.53782,31.8,13.2,81.6,-3.5999999999999943,-3.0,1.0,2.0,2.0,1.0,1,1
